CampusId,Quarter,SundayDate,Campus,pred_attendance,ServiceNumber,AdultCapacity,ServiceDateTime,NormShare,service_attendance
4,1,2/1/2026,Fleming Island,1529.082274,5,766,9:22:00,0.371857479,569
4,1,2/1/2026,Fleming Island,1529.082274,5,766,11:22:00,0.373304395,571
4,1,2/1/2026,Fleming Island,1529.082274,5,766,16:22:00,0.073295352,112
4,1,2/1/2026,Fleming Island,1529.082274,5,766,19:22:00,0.134382348,205
4,1,2/8/2026,Fleming Island,1535.160229,5,766,7:22:00,0.047160427,72
4,1,2/8/2026,Fleming Island,1535.160229,5,766,9:22:00,0.371857479,571
4,1,2/8/2026,Fleming Island,1535.160229,5,766,11:22:00,0.373304395,573
4,1,2/8/2026,Fleming Island,1535.160229,5,766,16:22:00,0.073295352,113
4,1,2/8/2026,Fleming Island,1535.160229,5,766,19:22:00,0.134382348,206
4,1,2/15/2026,Fleming Island,1541.231132,5,766,7:22:00,0.047160427,73
4,1,2/15/2026,Fleming Island,1541.231132,5,766,9:22:00,0.371857479,573
4,1,2/15/2026,Fleming Island,1541.231132,5,766,11:22:00,0.373304395,575
4,1,2/15/2026,Fleming Island,1541.231132,5,766,16:22:00,0.073295352,113
4,1,2/15/2026,Fleming Island,1541.231132,5,766,19:22:00,0.134382348,207
4,1,2/22/2026,Fleming Island,1547.258341,5,766,7:22:00,0.047160427,73
4,1,2/22/2026,Fleming Island,1547.258341,5,766,9:22:00,0.371857479,575
4,1,2/22/2026,Fleming Island,1547.258341,5,766,11:22:00,0.373304395,578
4,1,2/22/2026,Fleming Island,1547.258341,5,766,16:22:00,0.073295352,113
4,1,2/22/2026,Fleming Island,1547.258341,5,766,19:22:00,0.134382348,208
4,1,3/1/2026,Fleming Island,1553.205614,5,766,7:22:00,0.047160427,73
4,1,3/1/2026,Fleming Island,1553.205614,5,766,9:22:00,0.371857479,578
4,1,3/1/2026,Fleming Island,1553.205614,5,766,11:22:00,0.373304395,580
4,1,3/1/2026,Fleming Island,1553.205614,5,766,16:22:00,0.073295352,114
4,1,3/1/2026,Fleming Island,1553.205614,5,766,19:22:00,0.134382348,209
4,1,3/8/2026,Fleming Island,1559.037661,5,766,7:22:00,0.047160427,74
4,1,3/8/2026,Fleming Island,1559.037661,5,766,9:22:00,0.371857479,580
4,1,3/8/2026,Fleming Island,1559.037661,5,766,11:22:00,0.373304395,582
4,1,3/8/2026,Fleming Island,1559.037661,5,766,16:22:00,0.073295352,114
4,1,3/8/2026,Fleming Island,1559.037661,5,766,19:22:00,0.134382348,210
4,1,3/15/2026,Fleming Island,1564.720697,5,766,7:22:00,0.047160427,74
4,1,3/15/2026,Fleming Island,1564.720697,5,766,9:22:00,0.371857479,582
4,1,3/15/2026,Fleming Island,1564.720697,5,766,11:22:00,0.373304395,584
4,1,3/15/2026,Fleming Island,1564.720697,5,766,16:22:00,0.073295352,115
4,1,3/15/2026,Fleming Island,1564.720697,5,766,19:22:00,0.134382348,210
4,1,3/22/2026,Fleming Island,1570.222977,5,766,7:22:00,0.047160427,74
4,1,3/22/2026,Fleming Island,1570.222977,5,766,9:22:00,0.371857479,584
4,1,3/22/2026,Fleming Island,1570.222977,5,766,11:22:00,0.373304395,586
4,1,3/22/2026,Fleming Island,1570.222977,5,766,16:22:00,0.073295352,115
4,1,3/22/2026,Fleming Island,1570.222977,5,766,19:22:00,0.134382348,211
4,1,3/29/2026,Fleming Island,1575.515315,5,766,7:22:00,0.047160427,74
4,1,3/29/2026,Fleming Island,1575.515315,5,766,9:22:00,0.371857479,586
4,1,3/29/2026,Fleming Island,1575.515315,5,766,11:22:00,0.373304395,588
4,1,3/29/2026,Fleming Island,1575.515315,5,766,16:22:00,0.073295352,115
4,1,3/29/2026,Fleming Island,1575.515315,5,766,19:22:00,0.134382348,212
4,2,4/5/2026,Fleming Island,3031.963023,5,766,7:22:00,0.053283026,162
4,2,4/5/2026,Fleming Island,3031.963023,5,766,9:22:00,0.420466572,1275
4,2,4/5/2026,Fleming Island,3031.963023,5,766,11:22:00,0.324023375,982
4,2,4/5/2026,Fleming Island,3031.963023,5,766,16:22:00,0.054985506,167
4,2,4/5/2026,Fleming Island,3031.963023,5,766,19:22:00,0.147241522,446
4,2,4/12/2026,Fleming Island,1585.369055,5,766,7:22:00,0.053283026,84
4,2,4/12/2026,Fleming Island,1585.369055,5,766,9:22:00,0.420466572,667
4,2,4/12/2026,Fleming Island,1585.369055,5,766,11:22:00,0.324023375,514
4,2,4/12/2026,Fleming Island,1585.369055,5,766,16:22:00,0.054985506,87
4,2,4/12/2026,Fleming Island,1585.369055,5,766,19:22:00,0.147241522,233
4,2,4/19/2026,Fleming Island,1589.888995,5,766,7:22:00,0.053283026,85
4,2,4/19/2026,Fleming Island,1589.888995,5,766,9:22:00,0.420466572,668
4,2,4/19/2026,Fleming Island,1589.888995,5,766,11:22:00,0.324023375,515
4,2,4/19/2026,Fleming Island,1589.888995,5,766,16:22:00,0.054985506,87
4,2,4/19/2026,Fleming Island,1589.888995,5,766,19:22:00,0.147241522,234
4,2,4/26/2026,Fleming Island,1594.116783,5,766,7:22:00,0.053283026,85
4,2,4/26/2026,Fleming Island,1594.116783,5,766,9:22:00,0.420466572,670
4,2,4/26/2026,Fleming Island,1594.116783,5,766,11:22:00,0.324023375,517
4,2,4/26/2026,Fleming Island,1594.116783,5,766,16:22:00,0.054985506,88
4,2,4/26/2026,Fleming Island,1594.116783,5,766,19:22:00,0.147241522,235
4,2,5/3/2026,Fleming Island,1598.042282,5,766,7:22:00,0.053283026,85
4,2,5/3/2026,Fleming Island,1598.042282,5,766,9:22:00,0.420466572,672
4,2,5/3/2026,Fleming Island,1598.042282,5,766,11:22:00,0.324023375,518
4,2,5/3/2026,Fleming Island,1598.042282,5,766,16:22:00,0.054985506,88
4,2,5/3/2026,Fleming Island,1598.042282,5,766,19:22:00,0.147241522,235
4,2,5/10/2026,Fleming Island,1601.660002,5,766,7:22:00,0.053283026,85
4,2,5/10/2026,Fleming Island,1601.660002,5,766,9:22:00,0.420466572,673
4,2,5/10/2026,Fleming Island,1601.660002,5,766,11:22:00,0.324023375,519
4,2,5/10/2026,Fleming Island,1601.660002,5,766,16:22:00,0.054985506,88
4,2,5/10/2026,Fleming Island,1601.660002,5,766,19:22:00,0.147241522,236
4,2,5/17/2026,Fleming Island,1340.204996,5,766,7:22:00,0.053283026,71
4,2,5/17/2026,Fleming Island,1340.204996,5,766,9:22:00,0.420466572,564
4,2,5/17/2026,Fleming Island,1340.204996,5,766,11:22:00,0.324023375,434
4,2,5/17/2026,Fleming Island,1340.204996,5,766,16:22:00,0.054985506,74
4,2,5/17/2026,Fleming Island,1340.204996,5,766,19:22:00,0.147241522,197
4,2,5/24/2026,Fleming Island,1607.973976,5,766,7:22:00,0.053283026,86
4,2,5/24/2026,Fleming Island,1607.973976,5,766,9:22:00,0.420466572,676
4,2,5/24/2026,Fleming Island,1607.973976,5,766,11:22:00,0.324023375,521
4,2,5/24/2026,Fleming Island,1607.973976,5,766,16:22:00,0.054985506,88
4,2,5/24/2026,Fleming Island,1607.973976,5,766,19:22:00,0.147241522,237
4,2,5/31/2026,Fleming Island,1610.683092,5,766,7:22:00,0.053283026,86
4,2,5/31/2026,Fleming Island,1610.683092,5,766,9:22:00,0.420466572,677
4,2,5/31/2026,Fleming Island,1610.683092,5,766,11:22:00,0.324023375,522
4,2,5/31/2026,Fleming Island,1610.683092,5,766,16:22:00,0.054985506,89
4,2,5/31/2026,Fleming Island,1610.683092,5,766,19:22:00,0.147241522,237
4,2,6/7/2026,Fleming Island,1613.109974,5,766,7:22:00,0.053283026,86
4,2,6/7/2026,Fleming Island,1613.109974,5,766,9:22:00,0.420466572,678
4,2,6/7/2026,Fleming Island,1613.109974,5,766,11:22:00,0.324023375,523
4,2,6/7/2026,Fleming Island,1613.109974,5,766,16:22:00,0.054985506,89
4,2,6/7/2026,Fleming Island,1613.109974,5,766,19:22:00,0.147241522,238
4,2,6/14/2026,Fleming Island,1615.27244,5,766,7:22:00,0.053283026,86
4,2,6/14/2026,Fleming Island,1615.27244,5,766,9:22:00,0.420466572,679
4,2,6/14/2026,Fleming Island,1615.27244,5,766,11:22:00,0.324023375,523
4,2,6/14/2026,Fleming Island,1615.27244,5,766,16:22:00,0.054985506,89
4,2,6/14/2026,Fleming Island,1615.27244,5,766,19:22:00,0.147241522,238
4,2,6/21/2026,Fleming Island,1617.192435,5,766,7:22:00,0.053283026,86
4,2,6/21/2026,Fleming Island,1617.192435,5,766,9:22:00,0.420466572,680
4,2,6/21/2026,Fleming Island,1617.192435,5,766,11:22:00,0.324023375,524
4,2,6/21/2026,Fleming Island,1617.192435,5,766,16:22:00,0.054985506,89
4,2,6/21/2026,Fleming Island,1617.192435,5,766,19:22:00,0.147241522,238
4,2,6/28/2026,Fleming Island,1618.895685,5,766,7:22:00,0.053283026,86
4,2,6/28/2026,Fleming Island,1618.895685,5,766,9:22:00,0.420466572,681
4,2,6/28/2026,Fleming Island,1618.895685,5,766,11:22:00,0.324023375,525
4,2,6/28/2026,Fleming Island,1618.895685,5,766,16:22:00,0.054985506,89
4,2,6/28/2026,Fleming Island,1618.895685,5,766,19:22:00,0.147241522,238
4,3,7/5/2026,Fleming Island,1620.411295,5,766,7:22:00,0.047820117,77
4,3,7/5/2026,Fleming Island,1620.411295,5,766,9:22:00,0.363351445,589
4,3,7/5/2026,Fleming Island,1620.411295,5,766,11:22:00,0.361405727,586
4,3,7/5/2026,Fleming Island,1620.411295,5,766,16:22:00,0.084299345,137
4,3,7/5/2026,Fleming Island,1620.411295,5,766,19:22:00,0.143123365,232
4,3,7/12/2026,Fleming Island,1621.771291,5,766,7:22:00,0.047820117,78
4,3,7/12/2026,Fleming Island,1621.771291,5,766,9:22:00,0.363351445,589
4,3,7/12/2026,Fleming Island,1621.771291,5,766,11:22:00,0.361405727,586
4,3,7/12/2026,Fleming Island,1621.771291,5,766,16:22:00,0.084299345,137
4,3,7/12/2026,Fleming Island,1621.771291,5,766,19:22:00,0.143123365,232
4,3,7/19/2026,Fleming Island,1623.010131,5,766,7:22:00,0.047820117,78
4,3,7/19/2026,Fleming Island,1623.010131,5,766,9:22:00,0.363351445,590
4,3,7/19/2026,Fleming Island,1623.010131,5,766,11:22:00,0.361405727,587
4,3,7/19/2026,Fleming Island,1623.010131,5,766,16:22:00,0.084299345,137
4,3,7/19/2026,Fleming Island,1623.010131,5,766,19:22:00,0.143123365,232
4,3,7/26/2026,Fleming Island,1624.164168,5,766,7:22:00,0.047820117,78
4,3,7/26/2026,Fleming Island,1624.164168,5,766,9:22:00,0.363351445,590
4,3,7/26/2026,Fleming Island,1624.164168,5,766,11:22:00,0.361405727,587
4,3,7/26/2026,Fleming Island,1624.164168,5,766,16:22:00,0.084299345,137
4,3,7/26/2026,Fleming Island,1624.164168,5,766,19:22:00,0.143123365,232
4,3,8/2/2026,Fleming Island,1625.271105,5,766,7:22:00,0.047820117,78
4,3,8/2/2026,Fleming Island,1625.271105,5,766,9:22:00,0.363351445,591
4,3,8/2/2026,Fleming Island,1625.271105,5,766,11:22:00,0.361405727,587
4,3,8/2/2026,Fleming Island,1625.271105,5,766,16:22:00,0.084299345,137
4,3,8/2/2026,Fleming Island,1625.271105,5,766,19:22:00,0.143123365,233
4,3,8/9/2026,Fleming Island,1782.110804,5,766,7:22:00,0.047820117,85
4,3,8/9/2026,Fleming Island,1782.110804,5,766,9:22:00,0.363351445,648
4,3,8/9/2026,Fleming Island,1782.110804,5,766,11:22:00,0.361405727,644
4,3,8/9/2026,Fleming Island,1782.110804,5,766,16:22:00,0.084299345,150
4,3,8/9/2026,Fleming Island,1782.110804,5,766,19:22:00,0.143123365,255
4,3,8/16/2026,Fleming Island,1627.497848,5,766,7:22:00,0.047820117,78
4,3,8/16/2026,Fleming Island,1627.497848,5,766,9:22:00,0.363351445,591
4,3,8/16/2026,Fleming Island,1627.497848,5,766,11:22:00,0.361405727,588
4,3,8/16/2026,Fleming Island,1627.497848,5,766,16:22:00,0.084299345,137
4,3,8/16/2026,Fleming Island,1627.497848,5,766,19:22:00,0.143123365,233
4,3,8/23/2026,Fleming Island,1628.694722,5,766,7:22:00,0.047820117,78
4,3,8/23/2026,Fleming Island,1628.694722,5,766,9:22:00,0.363351445,592
4,3,8/23/2026,Fleming Island,1628.694722,5,766,11:22:00,0.361405727,589
4,3,8/23/2026,Fleming Island,1628.694722,5,766,16:22:00,0.084299345,137
4,3,8/23/2026,Fleming Island,1628.694722,5,766,19:22:00,0.143123365,233
4,3,8/30/2026,Fleming Island,1629.997519,5,766,7:22:00,0.047820117,78
4,3,8/30/2026,Fleming Island,1629.997519,5,766,9:22:00,0.363351445,592
4,3,8/30/2026,Fleming Island,1629.997519,5,766,11:22:00,0.361405727,589
4,3,8/30/2026,Fleming Island,1629.997519,5,766,16:22:00,0.084299345,137
4,3,8/30/2026,Fleming Island,1629.997519,5,766,19:22:00,0.143123365,233
4,3,9/6/2026,Fleming Island,1631.442288,5,766,7:22:00,0.047820117,78
4,3,9/6/2026,Fleming Island,1631.442288,5,766,9:22:00,0.363351445,593
4,3,9/6/2026,Fleming Island,1631.442288,5,766,11:22:00,0.361405727,590
4,3,9/6/2026,Fleming Island,1631.442288,5,766,16:22:00,0.084299345,138
4,3,9/6/2026,Fleming Island,1631.442288,5,766,19:22:00,0.143123365,233
4,3,9/13/2026,Fleming Island,1633.063151,5,766,7:22:00,0.047820117,78
4,3,9/13/2026,Fleming Island,1633.063151,5,766,9:22:00,0.363351445,593
4,3,9/13/2026,Fleming Island,1633.063151,5,766,11:22:00,0.361405727,590
4,3,9/13/2026,Fleming Island,1633.063151,5,766,16:22:00,0.084299345,138
4,3,9/13/2026,Fleming Island,1633.063151,5,766,19:22:00,0.143123365,234
4,3,9/20/2026,Fleming Island,5759.067547,8,766,7:22:00,0.047820117,275
4,3,9/20/2026,Fleming Island,5759.067547,8,766,9:22:00,0.363351445,2093
4,3,9/20/2026,Fleming Island,5759.067547,8,766,11:22:00,0.361405727,2081
4,3,9/20/2026,Fleming Island,5759.067547,8,766,16:22:00,0.084299345,485
4,3,9/20/2026,Fleming Island,5759.067547,8,766,19:22:00,0.143123365,824
4,3,9/27/2026,Fleming Island,1636.95727,5,766,7:22:00,0.047820117,78
4,3,9/27/2026,Fleming Island,1636.95727,5,766,9:22:00,0.363351445,595
4,3,9/27/2026,Fleming Island,1636.95727,5,766,11:22:00,0.361405727,592
4,3,9/27/2026,Fleming Island,1636.95727,5,766,16:22:00,0.084299345,138
4,3,9/27/2026,Fleming Island,1636.95727,5,766,19:22:00,0.143123365,234
4,4,10/4/2026,Fleming Island,1639.28513,5,766,7:22:00,0.047820117,78
4,4,10/4/2026,Fleming Island,1639.28513,5,766,9:22:00,0.389651537,639
4,4,10/4/2026,Fleming Island,1639.28513,5,766,11:22:00,0.354542405,581
4,4,10/4/2026,Fleming Island,1639.28513,5,766,16:22:00,0.072242904,118
4,4,10/4/2026,Fleming Island,1639.28513,5,766,19:22:00,0.135743036,223
4,4,10/11/2026,Fleming Island,1641.897558,5,766,7:22:00,0.047820117,79
4,4,10/11/2026,Fleming Island,1641.897558,5,766,9:22:00,0.389651537,640
4,4,10/11/2026,Fleming Island,1641.897558,5,766,11:22:00,0.354542405,582
4,4,10/11/2026,Fleming Island,1641.897558,5,766,16:22:00,0.072242904,119
4,4,10/11/2026,Fleming Island,1641.897558,5,766,19:22:00,0.135743036,223
4,4,10/18/2026,Fleming Island,1644.812832,5,766,7:22:00,0.047820117,79
4,4,10/18/2026,Fleming Island,1644.812832,5,766,9:22:00,0.389651537,641
4,4,10/18/2026,Fleming Island,1644.812832,5,766,11:22:00,0.354542405,583
4,4,10/18/2026,Fleming Island,1644.812832,5,766,16:22:00,0.072242904,119
4,4,10/18/2026,Fleming Island,1644.812832,5,766,19:22:00,0.135743036,223
4,4,10/25/2026,Fleming Island,1648.045123,5,766,7:22:00,0.047820117,79
4,4,10/25/2026,Fleming Island,1648.045123,5,766,9:22:00,0.389651537,642
4,4,10/25/2026,Fleming Island,1648.045123,5,766,11:22:00,0.354542405,584
4,4,10/25/2026,Fleming Island,1648.045123,5,766,16:22:00,0.072242904,119
4,4,10/25/2026,Fleming Island,1648.045123,5,766,19:22:00,0.135743036,224
4,4,11/1/2026,Fleming Island,1651.604301,5,766,7:22:00,0.047820117,79
4,4,11/1/2026,Fleming Island,1651.604301,5,766,9:22:00,0.389651537,644
4,4,11/1/2026,Fleming Island,1651.604301,5,766,11:22:00,0.354542405,586
4,4,11/1/2026,Fleming Island,1651.604301,5,766,16:22:00,0.072242904,119
4,4,11/1/2026,Fleming Island,1651.604301,5,766,19:22:00,0.135743036,224
4,4,11/8/2026,Fleming Island,1655.495782,5,766,7:22:00,0.047820117,79
4,4,11/8/2026,Fleming Island,1655.495782,5,766,9:22:00,0.389651537,645
4,4,11/8/2026,Fleming Island,1655.495782,5,766,11:22:00,0.354542405,587
4,4,11/8/2026,Fleming Island,1655.495782,5,766,16:22:00,0.072242904,120
4,4,11/8/2026,Fleming Island,1655.495782,5,766,19:22:00,0.135743036,225
4,4,11/15/2026,Fleming Island,1659.720449,5,766,7:22:00,0.047820117,79
4,4,11/15/2026,Fleming Island,1659.720449,5,766,9:22:00,0.389651537,647
4,4,11/15/2026,Fleming Island,1659.720449,5,766,11:22:00,0.354542405,588
4,4,11/15/2026,Fleming Island,1659.720449,5,766,16:22:00,0.072242904,120
4,4,11/15/2026,Fleming Island,1659.720449,5,766,19:22:00,0.135743036,225
4,4,11/22/2026,Fleming Island,1664.274604,5,766,7:22:00,0.047820117,80
4,4,11/22/2026,Fleming Island,1664.274604,5,766,9:22:00,0.389651537,648
4,4,11/22/2026,Fleming Island,1664.274604,5,766,11:22:00,0.354542405,590
4,4,11/22/2026,Fleming Island,1664.274604,5,766,16:22:00,0.072242904,120
4,4,11/22/2026,Fleming Island,1664.274604,5,766,19:22:00,0.135743036,226
4,4,11/29/2026,Fleming Island,1669.150001,5,766,7:22:00,0.047820117,80
4,4,11/29/2026,Fleming Island,1669.150001,5,766,9:22:00,0.389651537,650
4,4,11/29/2026,Fleming Island,1669.150001,5,766,11:22:00,0.354542405,592
4,4,11/29/2026,Fleming Island,1669.150001,5,766,16:22:00,0.072242904,121
4,4,11/29/2026,Fleming Island,1669.150001,5,766,19:22:00,0.135743036,227
4,4,12/6/2026,Fleming Island,1674.333911,5,766,7:22:00,0.047820117,80
4,4,12/6/2026,Fleming Island,1674.333911,5,766,9:22:00,0.389651537,652
4,4,12/6/2026,Fleming Island,1674.333911,5,766,11:22:00,0.354542405,594
4,4,12/6/2026,Fleming Island,1674.333911,5,766,16:22:00,0.072242904,121
4,4,12/6/2026,Fleming Island,1674.333911,5,766,19:22:00,0.135743036,227
4,4,12/13/2026,Fleming Island,1679.809267,5,766,7:22:00,0.047820117,80
4,4,12/13/2026,Fleming Island,1679.809267,5,766,9:22:00,0.389651537,655
4,4,12/13/2026,Fleming Island,1679.809267,5,766,11:22:00,0.354542405,596
4,4,12/13/2026,Fleming Island,1679.809267,5,766,16:22:00,0.072242904,121
4,4,12/13/2026,Fleming Island,1679.809267,5,766,19:22:00,0.135743036,228
4,4,12/20/2026,Fleming Island,1685.554846,5,766,7:22:00,0.047820117,81
4,4,12/20/2026,Fleming Island,1685.554846,5,766,9:22:00,0.389651537,657
4,4,12/20/2026,Fleming Island,1685.554846,5,766,11:22:00,0.354542405,598
4,4,12/20/2026,Fleming Island,1685.554846,5,766,16:22:00,0.072242904,122
4,4,12/20/2026,Fleming Island,1685.554846,5,766,19:22:00,0.135743036,229
4,4,12/27/2026,Fleming Island,1691.545523,5,766,7:22:00,0.047820117,81
4,4,12/27/2026,Fleming Island,1691.545523,5,766,9:22:00,0.389651537,659
4,4,12/27/2026,Fleming Island,1691.545523,5,766,11:22:00,0.354542405,600
4,4,12/27/2026,Fleming Island,1691.545523,5,766,16:22:00,0.072242904,122
4,4,12/27/2026,Fleming Island,1691.545523,5,766,19:22:00,0.135743036,230
5,1,1/4/2026,Arlington,803.9683997,3,775,9:22:00,0.504385965,406
5,1,1/4/2026,Arlington,803.9683997,3,775,11:22:00,0.392310564,315
5,1,1/4/2026,Arlington,803.9683997,3,775,19:22:00,0.103303471,83
5,1,1/11/2026,Arlington,806.9714947,3,775,9:22:00,0.504385965,407
5,1,1/11/2026,Arlington,806.9714947,3,775,11:22:00,0.392310564,317
5,1,1/11/2026,Arlington,806.9714947,3,775,19:22:00,0.103303471,83
5,1,1/18/2026,Arlington,810.0454051,3,775,9:22:00,0.504385965,409
5,1,1/18/2026,Arlington,810.0454051,3,775,11:22:00,0.392310564,318
5,1,1/18/2026,Arlington,810.0454051,3,775,19:22:00,0.103303471,84
5,1,1/25/2026,Arlington,813.1725074,3,775,9:22:00,0.504385965,410
5,1,1/25/2026,Arlington,813.1725074,3,775,11:22:00,0.392310564,319
5,1,1/25/2026,Arlington,813.1725074,3,775,19:22:00,0.103303471,84
5,1,2/1/2026,Arlington,816.3342929,3,775,9:22:00,0.504385965,412
5,1,2/1/2026,Arlington,816.3342929,3,775,11:22:00,0.392310564,320
5,1,2/1/2026,Arlington,816.3342929,3,775,19:22:00,0.103303471,84
5,1,2/8/2026,Arlington,819.5116241,3,775,9:22:00,0.504385965,413
5,1,2/8/2026,Arlington,819.5116241,3,775,11:22:00,0.392310564,322
5,1,2/8/2026,Arlington,819.5116241,3,775,19:22:00,0.103303471,85
5,1,2/15/2026,Arlington,822.6850071,3,775,9:22:00,0.504385965,415
5,1,2/15/2026,Arlington,822.6850071,3,775,11:22:00,0.392310564,323
5,1,2/15/2026,Arlington,822.6850071,3,775,19:22:00,0.103303471,85
5,1,2/22/2026,Arlington,825.8348761,3,775,9:22:00,0.504385965,417
5,1,2/22/2026,Arlington,825.8348761,3,775,11:22:00,0.392310564,324
5,1,2/22/2026,Arlington,825.8348761,3,775,19:22:00,0.103303471,85
5,1,3/1/2026,Arlington,828.9418851,3,775,9:22:00,0.504385965,418
5,1,3/1/2026,Arlington,828.9418851,3,775,11:22:00,0.392310564,325
5,1,3/1/2026,Arlington,828.9418851,3,775,19:22:00,0.103303471,86
5,1,3/8/2026,Arlington,831.987203,3,775,9:22:00,0.504385965,420
5,1,3/8/2026,Arlington,831.987203,3,775,11:22:00,0.392310564,326
5,1,3/8/2026,Arlington,831.987203,3,775,19:22:00,0.103303471,86
5,1,3/15/2026,Arlington,834.952808,3,775,9:22:00,0.504385965,421
5,1,3/15/2026,Arlington,834.952808,3,775,11:22:00,0.392310564,328
5,1,3/15/2026,Arlington,834.952808,3,775,19:22:00,0.103303471,86
5,1,3/22/2026,Arlington,837.8217736,3,775,9:22:00,0.504385965,423
5,1,3/22/2026,Arlington,837.8217736,3,775,11:22:00,0.392310564,329
5,1,3/22/2026,Arlington,837.8217736,3,775,19:22:00,0.103303471,87
5,1,3/29/2026,Arlington,840.5785437,3,775,9:22:00,0.504385965,424
5,1,3/29/2026,Arlington,840.5785437,3,775,11:22:00,0.392310564,330
5,1,3/29/2026,Arlington,840.5785437,3,775,19:22:00,0.103303471,87
5,2,4/5/2026,Arlington,1561.791771,3,775,9:22:00,0.508489925,794
5,2,4/5/2026,Arlington,1561.791771,3,775,11:22:00,0.378175232,591
5,2,4/5/2026,Arlington,1561.791771,3,775,19:22:00,0.113334843,177
5,2,4/12/2026,Arlington,845.7016458,3,775,9:22:00,0.508489925,430
5,2,4/12/2026,Arlington,845.7016458,3,775,11:22:00,0.378175232,320
5,2,4/12/2026,Arlington,845.7016458,3,775,19:22:00,0.113334843,96
5,2,4/19/2026,Arlington,848.0459134,3,775,9:22:00,0.508489925,431
5,2,4/19/2026,Arlington,848.0459134,3,775,11:22:00,0.378175232,321
5,2,4/19/2026,Arlington,848.0459134,3,775,19:22:00,0.113334843,96
5,2,4/26/2026,Arlington,850.2342383,3,775,9:22:00,0.508489925,432
5,2,4/26/2026,Arlington,850.2342383,3,775,11:22:00,0.378175232,322
5,2,4/26/2026,Arlington,850.2342383,3,775,19:22:00,0.113334843,96
5,2,5/3/2026,Arlington,852.2612482,3,775,9:22:00,0.508489925,433
5,2,5/3/2026,Arlington,852.2612482,3,775,11:22:00,0.378175232,322
5,2,5/3/2026,Arlington,852.2612482,3,775,19:22:00,0.113334843,97
5,2,5/10/2026,Arlington,854.1240523,3,775,9:22:00,0.508489925,434
5,2,5/10/2026,Arlington,854.1240523,3,775,11:22:00,0.378175232,323
5,2,5/10/2026,Arlington,854.1240523,3,775,19:22:00,0.113334843,97
5,2,5/17/2026,Arlington,714.5643703,3,775,9:22:00,0.508489925,363
5,2,5/17/2026,Arlington,714.5643703,3,775,11:22:00,0.378175232,270
5,2,5/17/2026,Arlington,714.5643703,3,775,19:22:00,0.113334843,81
5,2,5/24/2026,Arlington,857.3581953,3,775,9:22:00,0.508489925,436
5,2,5/24/2026,Arlington,857.3581953,3,775,11:22:00,0.378175232,324
5,2,5/24/2026,Arlington,857.3581953,3,775,19:22:00,0.113334843,97
5,2,5/31/2026,Arlington,858.7364713,3,775,9:22:00,0.508489925,437
5,2,5/31/2026,Arlington,858.7364713,3,775,11:22:00,0.378175232,325
5,2,5/31/2026,Arlington,858.7364713,3,775,19:22:00,0.113334843,97
5,2,6/7/2026,Arlington,859.9643182,3,775,9:22:00,0.508489925,437
5,2,6/7/2026,Arlington,859.9643182,3,775,11:22:00,0.378175232,325
5,2,6/7/2026,Arlington,859.9643182,3,775,19:22:00,0.113334843,97
5,2,6/14/2026,Arlington,861.0512733,3,775,9:22:00,0.508489925,438
5,2,6/14/2026,Arlington,861.0512733,3,775,11:22:00,0.378175232,326
5,2,6/14/2026,Arlington,861.0512733,3,775,19:22:00,0.113334843,98
5,2,6/21/2026,Arlington,862.0090716,3,775,9:22:00,0.508489925,438
5,2,6/21/2026,Arlington,862.0090716,3,775,11:22:00,0.378175232,326
5,2,6/21/2026,Arlington,862.0090716,3,775,19:22:00,0.113334843,98
5,2,6/28/2026,Arlington,862.8514607,3,775,9:22:00,0.508489925,439
5,2,6/28/2026,Arlington,862.8514607,3,775,11:22:00,0.378175232,326
5,2,6/28/2026,Arlington,862.8514607,3,775,19:22:00,0.113334843,98
5,3,7/5/2026,Arlington,863.5939853,3,775,9:22:00,0.482320694,417
5,3,7/5/2026,Arlington,863.5939853,3,775,11:22:00,0.390634993,337
5,3,7/5/2026,Arlington,863.5939853,3,775,19:22:00,0.127044312,110
5,3,7/12/2026,Arlington,864.2537435,3,775,9:22:00,0.482320694,417
5,3,7/12/2026,Arlington,864.2537435,3,775,11:22:00,0.390634993,338
5,3,7/12/2026,Arlington,864.2537435,3,775,19:22:00,0.127044312,110
5,3,7/19/2026,Arlington,864.8491228,3,775,9:22:00,0.482320694,417
5,3,7/19/2026,Arlington,864.8491228,3,775,11:22:00,0.390634993,338
5,3,7/19/2026,Arlington,864.8491228,3,775,19:22:00,0.127044312,110
5,3,7/26/2026,Arlington,865.3995169,3,775,9:22:00,0.482320694,417
5,3,7/26/2026,Arlington,865.3995169,3,775,11:22:00,0.390634993,338
5,3,7/26/2026,Arlington,865.3995169,3,775,19:22:00,0.127044312,110
5,3,8/2/2026,Arlington,865.9250329,3,775,9:22:00,0.482320694,418
5,3,8/2/2026,Arlington,865.9250329,3,775,11:22:00,0.390634993,338
5,3,8/2/2026,Arlington,865.9250329,3,775,19:22:00,0.127044312,110
5,3,8/9/2026,Arlington,949.4619206,3,775,9:22:00,0.482320694,458
5,3,8/9/2026,Arlington,949.4619206,3,775,11:22:00,0.390634993,371
5,3,8/9/2026,Arlington,949.4619206,3,775,19:22:00,0.127044312,121
5,3,8/16/2026,Arlington,866.9836178,3,775,9:22:00,0.482320694,418
